,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
7,1400.6470588235295,2.4246537396121886,56.72916666666137,2312.133333333333,270,295,205,213,221,240
8,591.4497041420118,1.5349457387310645,58.499999999994166,1945.5570469798658,282,232,210,225,232,240
9,271.79611650485435,1.280181385667559,65.13194444444211,1639.0405405405406,280,230,211,223,240,232
10,237.37333333333333,1.6226415094339621,63.66666666666749,1621.8363636363636,190,223,194,207,232,226
11,282.7323943661972,1.6972789115646258,61.50000000000051,1640.0645161290322,166,201,184,186,225,214
0,255.16346153846155,16.91690518377175,61.31944444444493,1705.957894736842,174,172,156,176,162,117
1,222.84347826086957,13.681127880020819,66.2361111111177,1486.2524271844661,175,166,143,163,155,117
2,244.05633802816902,11.013916947250278,66.13888888889298,1482.21875,159,163,136,142,112,98
3,243.04,8.20191633559243,64.6597222222241,1575.5928571428572,159,151,130,142,101,95
4,235.8231292517007,6.6002214839424145,63.77777777777816,1570.5284552845528,164,166,131,99,111,103
5,235.53061224489795,4.166179432209446,64.11805555555377,1670.0559610705595,151,158,124,98,105,97
6,560.4621578099839,3.2470588235294118,59.611111111106815,1891.3119834710744,192,224,143,148,166,147
7,795.8581314878893,1.8734806629834246,57.819444444439284,1854.4848484848485,278,298,203,217,223,229
8,336.47169811320754,1.190175438596491,58.13194444443858,1771.2595419847328,289,223,212,225,236,240
9,216.3877551020408,1.124685375108005,63.72916666666415,1698.641975308642,289,214,206,223,229,240
10,225.95,1.1414017929910352,62.2777777777784,1525.1830985915492,195,204,197,205,208,218
11,246.53246753246754,1.484042025968877,60.666666666667076,1607.9032258064517,191,190,174,188,183,195
0,260.8144329896907,16.120387658931268,62.87500000000072,1683.9404761904761,163,178,179,168,168,122
1,233.109756097561,12.51449275362319,66.55555555556218,1537.5942028985507,157,161,166,163,151,114
2,241.84558823529412,10.37672353353587,66.9722222222264,1622.6410256410256,137,152,146,143,88,112
3,238.38323353293413,7.304875015545328,65.67361111111309,1738.9352517985612,137,143,137,126,84,104
4,250.35616438356163,4.313394998287085,63.58333333333261,1891.4830508474577,138,144,140,85,89,99
5,250.12475633528265,3.188692191574036,64.70138888888722,1726.3450704225352,137,138,131,84,98,106
6,416.52854812398044,2.8929137760158574,60.10416666666227,1804.463878326996,203,209,129,131,149,188
7,1461.8993506493507,1.8618805159538352,56.00694444443922,2609.1129032258063,274,294,229,208,228,240
8,274.0916030534351,0.9006088115566122,60.24999999999411,1621.7837837837837,287,221,240,233,240,240
9,229.74489795918367,0.7415796876156635,67.31249999999852,1560.5121951219512,284,211,234,225,236,232
10,255.74285714285713,0.9584878996643703,63.361111111111846,1683.050847457627,194,206,222,206,210,220
11,232.07246376811594,1.2788368958212981,62.16666666666728,1775.5762711864406,180,189,205,191,194,195
0,239.26436781609195,15.985705777248365,63.41666666666746,1569.025,138,165,164,182,186,114
1,248.36666666666667,13.173208534621576,67.05555555556224,1662.2297297297298,131,142,158,165,160,108
2,238.5182481751825,10.568030504781506,66.72222222222638,1715.3739130434783,129,143,144,138,104,93
