,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
7,725.084142394822,1.8892934349755368,[1.4700919],1774.1785714285713,278,286,272,304,224,234
8,232.95804195804195,1.485486385990165,[7.5643897],1425.2845528455284,283,304,286,239,239,237
9,245.34653465346534,1.4365699404761907,[15.948647],1595.287356321839,272,296,284,227,233,224
10,240.88505747126436,1.5608695652173914,[15.546768],1498.123287671233,261,272,200,210,215,222
11,200.22535211267606,1.4510903426791277,[14.217927],1465.9818181818182,239,256,186,187,211,205
0,236.68493150684932,14.59433962264151,[11.847053],1527.2833333333333,214,161,180,163,156,186
1,247.22727272727272,12.284548352816154,[11.526154],1619.6263736263736,199,147,152,149,139,155
2,227.688,10.406912765106041,[19.344006],1532.6727272727273,130,136,148,145,128,146
3,233.45714285714286,7.0655212274064745,29.530472,1500.4533333333334,133,127,133,137,124,139
4,216.2710843373494,4.683344835518748,[70.640755],1589.0839160839162,119,135,145,130,128,99
5,216.864,3.756371243818942,[83.64942],1539.6150442477876,116,131,143,130,92,105
6,252.4530303030303,2.817499573597134,[8.351468],1468.805996472663,198,182,196,187,147,156
7,928.4627329192547,1.9047619047619047,[11.605893],1995.8174273858922,259,285,301,211,209,240
8,228.93251533742333,1.2056560615512584,[1.8852067],1524.1153846153845,277,315,316,230,225,240
9,270.1309523809524,1.06159122085048,[17.14989],1507.86301369863,269,298,232,217,212,230
10,219.98876404494382,0.9458115183246074,[12.757998],1510.2439024390244,246,283,210,199,190,209
11,233.44594594594594,0.9754530477759472,[9.67418],1485.6935483870968,222,257,192,182,166,195
0,241.10843373493975,15.32169522091975,[17.800768],1452.2191780821918,209,172,184,180,187,177
1,221.28703703703704,11.922457879088206,[13.801029],1681.8850574712644,200,163,168,157,165,156
2,215.01503759398497,9.44814707023671,[15.976173],1541.0344827586207,121,152,148,145,153,140
3,228.5506329113924,6.813063063063064,30.072073,1582.451127819549,116,134,149,128,145,142
4,200.36904761904762,4.628637681159421,[47.983974],1442.3013698630136,119,125,146,120,146,94
5,206.15204678362574,2.7610502228110323,[71.79339],1560.0045248868778,110,118,144,110,144,96
6,244.61470588235295,1.4918146987112502,[14.871361],1532.239932885906,183,190,199,194,143,135
7,547.2485875706215,1.4678941311852711,[5.711801],1679.9857142857143,255,299,300,298,224,204
8,327.7950310559006,0.9446255985429336,[8.647986],1530.3900709219859,280,314,320,234,236,237
9,220.53086419753086,0.8678437667201713,[10.686717],1550.5,268,306,318,237,239,234
10,225.61052631578949,1.053868194842407,[14.669845],1329.6463414634147,247,278,219,220,217,215
11,209.984375,1.3182206682206683,[11.771492],1413.1666666666667,222,270,207,204,190,194
0,223.0421052631579,14.764098671726755,[14.410876],1525.1097560975609,206,189,154,168,166,171
1,228.19354838709677,12.75829698857736,[23.868765],1622.0,180,178,158,154,150,143
2,220.3515625,9.688247422680412,[18.24628],1542.7169811320755,173,158,140,138,139,125
3,231.48809523809524,7.977287581699346,[29.13669],1555.5298013245033,124,155,130,123,126,107
4,240.57692307692307,5.907377227292482,52.509617,1515.19375,112,161,131,123,130,110
5,225.11405295315683,3.693297340761588,[48.461903],1534.9576470588236,121,162,130,123,127,94
6,232.8726708074534,2.601235657546337,[11.247277],1495.6533101045295,181,212,185,179,128,145
7,745.7522658610272,1.367634952369752,[3.7027104],1890.5830115830115,268,294,269,287,217,211
8,215.47972972972974,1.2042606516290726,[12.177921],1438.8372093023256,279,320,313,224,236,224
9,211.15740740740742,0.9269052290635025,[7.255705],1311.2065217391305,262,305,299,208,229,226
10,223.34883720930233,0.9642962417096537,[5.5967784],1521.4605263157894,243,288,214,196,209,207
11,240.69354838709677,1.1025732383214568,[7.5016017],1413.5510204081634,231,277,184,185,196,190
0,219.1340206185567,14.370791229742613,[8.829443],1370.144578313253,208,163,170,179,169,160
1,200.53012048192772,11.00182194616977,[14.4495],1596.7571428571428,202,161,146,160,157,140
2,231.78205128205127,8.619772061898786,[13.529457],1560.7375886524824,119,143,128,137,138,132
3,225.98159509202455,6.247906197654941,44.032665,1508.7482014388488,121,149,124,136,133,133
4,222.4967320261438,3.9950414222652246,[53.736042],1474.3795620437957,118,137,120,138,119,87
5,224.06214689265536,2.5229621476181743,[80.1256],1576.9955257270694,121,136,129,123,122,80
6,256.98192771084337,2.0971291866028707,[15.293678],1497.435677530017,185,203,188,192,136,141
7,554.3724832214765,1.7165501165501167,[9.684821],1687.7956521739131,276,308,266,296,200,214
8,268.8675496688742,1.3458915427369689,[16.380646],1385.563492063492,282,320,302,227,215,239
9,220.07407407407408,1.0280495759947814,[1.5968674],1375.956043956044,276,298,297,226,213,223
10,246.34615384615384,0.8059359067734885,[7.990766],1390.2131147540983,260,291,210,210,203,199
11,209.2622950819672,1.009500805152979,[4.922339],1570.98,230,265,191,192,185,179
0,216.41666666666666,13.89965811965812,[8.925084],1556.4352941176471,206,246,171,173,180,149
1,205.725,11.523350357507663,[16.149872],1640.5416666666667,186,169,165,167,153,139
2,219.0,8.905941043083901,[14.8019285],1457.3211678832117,171,162,143,148,139,119
3,205.32450331125827,5.6606400665004175,[7.8048496],1429.4492753623188,125,155,134,138,126,124
4,221.99444444444444,3.9696969696969697,44.4227,1578.4050632911392,122,145,142,142,124,117
5,209.01111111111112,2.540998731403529,[57.587994],1551.7469287469287,112,136,140,142,122,102
6,225.39317507418397,2.4822736110536545,17.548231,1479.0404217926186,184,196,183,204,156,128
7,359.67870036101084,1.2420732807893626,[6.2469954],1481.4045454545455,268,281,257,287,210,208
8,266.69398907103823,1.2193259313532099,[11.540855],1613.7532467532467,281,294,286,306,231,215
9,220.57798165137615,1.0794274487791187,[8.365833],1463.279569892473,273,292,289,231,226,216
10,212.79310344827587,1.0236462093862817,[6.969485],1590.6666666666667,265,289,204,219,212,196
11,241.9264705882353,1.0315642458100558,[9.969264],1496.5254237288136,229,264,190,196,198,176
0,219.58947368421053,15.406456266907126,[27.543299],1469.3456790123457,199,183,158,192,175,202
1,215.25352112676057,12.74412013536379,[17.878975],1533.4761904761904,137,175,151,175,166,181
2,218.06293706293707,9.346772639691716,26.851076,1669.5964912280701,124,145,135,152,148,161
3,226.6078431372549,6.543478260869565,41.5976,1625.4621212121212,127,133,132,142,135,159
4,205.96621621621622,4.232266957670438,[66.6097],1553.963768115942,120,123,133,139,137,105
5,224.69591836734693,3.1359843216588694,[62.728912],1510.0616113744077,126,120,131,127,113,102
6,241.9814241486068,1.7104704633887513,[13.530552],1515.1020036429873,180,180,203,191,131,143
7,381.6196319018405,1.6951597636998599,[1.8298965],1616.0036231884058,236,286,286,220,209,222
8,250.64331210191082,1.0580874168997982,11.057605,1583.0148148148148,270,301,308,237,229,238
9,212.31428571428572,1.0377537212449257,19.298824,1557.4175824175825,262,298,220,229,234,235
10,220.0,1.4322820694542875,[6.4150987],1487.2962962962963,239,291,205,227,221,228
11,222.76470588235293,1.2708055853920515,[14.952781],1508.967213114754,222,199,180,210,200,214
0,219.11111111111111,15.231806331471132,[12.784827],1515.4266666666667,218,172,178,163,161,182
1,211.4375,11.727533818938607,[15.5927305],1388.3176470588235,202,161,161,139,140,158
2,203.03571428571428,9.770708661417322,[18.053242],1578.4102564102564,186,147,147,117,141,151
