,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
11,265.7716894977169,1.6028711935567506,5.7,207.47342995169083,755,734,653,636,581,498
0,233.72649572649573,6.557108263545554,1.8499999999999999,193.4908256880734,663,667,587,552,516,513
1,222.10266159695817,5.477464140018423,2.4242424242424243,217.7579365079365,610,580,518,498,475,448
2,218.3955773955774,4.607587516960652,4.265151515151516,236.5249343832021,559,474,456,441,422,398
3,231.9251700680272,3.6951787377319287,3.869696969696969,243.16781609195402,484,446,434,400,389,385
4,224.0219298245614,3.239540648555673,4.884848484848486,248.35374149659864,501,430,396,359,364,346
5,248.3606210303458,3.0859553304046115,3.9939393939393937,250.01554404145077,513,406,362,330,332,354
6,408.58251900108576,4.5298220298220295,12.924242424242424,231.58434081750144,773,588,504,427,441,480
7,569.1927437641723,2.242649780147021,16.27272727272727,176.65862484921593,831,852,840,739,658,611
8,249.08498023715416,1.2018574900689944,11.765151515151516,162.47107438016528,831,864,857,839,702,690
9,231.0494699646643,1.136168384879725,6.143939393939394,156.988679245283,813,828,847,802,680,686
10,234.45,1.0109999513442098,2.566666666666667,182.02592592592592,756,775,773,673,620,644
11,236.48292682926828,1.2613848326313277,3.237878787878788,201.33854166666666,712,724,719,618,567,583
0,238.74703557312253,6.696239651416123,2.733333333333334,198.0206611570248,686,660,569,525,488,447
1,235.67073170731706,5.5624480562590675,4.207575757575757,200.98728813559322,648,558,502,464,453,410
2,252.98529411764707,5.098088044956339,4.609090909090909,241.64358974358976,601,495,444,422,410,361
3,237.95194508009152,4.678439066928275,3.181818181818182,250.86666666666667,562,444,394,379,378,345
4,249.55777777777777,4.565516930255339,5.3924242424242435,247.2,576,419,337,337,358,324
5,277.4378074490513,5.023998917748918,7.793939393939394,257.53024645257653,589,367,325,324,335,300
6,435.8169336384439,5.17871324549569,19.454545454545457,238.65405735204394,771,642,425,452,453,424
7,511.5895439377086,2.960107741281002,22.710606060606057,191.4892601431981,838,862,837,688,659,514
8,328.7242152466368,1.530128205128205,17.210606060606057,164.36556603773585,847,871,870,797,683,612
9,248.71379310344827,1.6027281746031747,11.853030303030303,173.06785714285715,833,860,849,697,650,591
10,256.43933054393307,1.5980310292104671,7.383333333333333,182.6,786,805,764,657,609,542
11,250.93665158371041,2.025354251885604,4.033333333333333,202.96728971962617,734,742,650,583,548,481
0,245.28508771929825,6.25119693999688,2.283333333333333,199.0502283105023,680,635,579,519,496,482
1,247.46464646464648,5.139311771697991,1.7,209.32620320855614,629,523,514,461,444,430
2,232.2924281984334,4.719671242259068,1.9924242424242422,234.18232044198896,577,461,448,403,369,357
3,246.50533049040513,3.913983452444991,1.987878787878788,248.2549019607843,508,425,391,374,336,332
4,252.50877192982455,4.49365319129202,5.368181818181818,247.15991902834008,551,407,357,352,337,283
5,259.0361794500724,5.427943401627613,6.61818181818182,257.8220211161388,605,387,316,339,297,279
6,408.8871508379888,5.375,13.954545454545455,229.77074626865672,796,639,430,486,409,408
7,574.7120359955005,2.3919656568476895,19.219696969696972,186.91509433962264,840,864,836,702,624,542
8,281.4,1.4606417481922587,15.542424242424241,157.69059405940595,843,875,866,812,686,620
9,230.4496644295302,1.413809813912273,11.712121212121211,175.63669064748203,817,835,838,764,651,609
10,257.515873015873,1.675479948076792,7.016666666666667,172.07883817427387,776,792,793,650,606,565
11,249.55348837209303,1.7306481873751738,4.05,188.43434343434345,733,708,650,576,547,517
0,243.52107279693487,6.664321420312027,4.55,209.16733067729083,706,593,569,515,494,479
1,226.01716738197425,5.637594520764876,5.296969696969697,210.16071428571428,649,528,497,467,438,437
2,233.67560975609757,4.891503716409377,3.7287878787878785,232.51378446115288,554,467,440,394,402,393
3,253.32166301969366,4.028914547403295,5.048484848484848,237.00228832951944,545,424,399,378,364,378
4,236.35604395604395,4.235690235690236,5.724242424242424,246.96287703016242,573,385,352,352,354,360
5,276.1650485436893,4.5812453153442565,11.024242424242424,264.99444444444447,611,344,319,328,326,336
6,439.1190345584202,5.1323157391807275,17.125757575757575,243.71809744779583,811,553,418,428,463,386
7,633.2398685651698,2.4344850251486054,23.52272727272727,190.49883177570092,838,859,810,669,618,580
8,399.55110220440883,1.3431663837011885,15.85909090909091,176.89008620689654,841,869,846,797,680,679
9,272.3139931740614,1.3301440102058335,13.316666666666668,170.94244604316546,828,850,839,700,660,652
10,252.21074380165288,1.456247456247456,11.862121212121211,182.5391304347826,786,793,797,626,600,610
11,255.23893805309734,1.4529648327201161,6.333333333333333,202.6422018348624,740,730,640,569,546,545
0,273.36708860759495,6.975094595862353,6.1499999999999995,221.07894736842104,712,558,542,551,481,497
1,238.5,5.909023660986789,6.801515151515152,211.75,619,481,488,471,432,438
2,262.0372093023256,4.517129321711532,5.416666666666667,250.69249394673125,554,412,441,422,377,391
